livre	chapitre	verset	fr	ewe
1CH	18	15	Joab, fils de Tseruja, commandait l’armée; Josaphat, fils d’Achilud, était archiviste;	Yoab, Zeruya vi, le awa- ko la nu, eye Yosafat, Ahilud vi, nye fia fe tsiami; 16 Zadok, Ahi- tub vi, kple Abimeleh, Abyatar vi, wonye nunolawo, eye Sawsa enye agbalenlola; 17 Benaya, Ye- hoyada vi, le Kretitowo kple Ple- titowo nu, eye Dawid vinutsuwo nye ame gbatowo le fia ñu. Dawid bia hló Amonitowo, le esi wodo vlo efe ame dodowo ta, 19 Eye wóva me le nusiawo s megbe be, Amon-viwo fe fia Nahas Ku, eye via zu fia de etefe
1CH	19	14	Joab, avec son peuple, s’avança pour attaquer les Syriens, et ils s’enfuirent devant lui.	Ke a kp. 1 3 kpo Sam. II. 11,1; b kp. 4 8 kpo Sam. II. 21,15 v. 22. . 3, 18. esi Yoab kple awako, si le enu la, / ,10. yi dato Aramtowo 1a, wosi le wo nu; 15 eye esi Amon-viwo kpo be, Aramtowo si la, woawo ha si le novia Abisai nu yi dage de dua me. Ke Yoab tro gbo va Yeru- salem
1CH	20	8	Ces hommes étaient des enfants de Rapha à Gath. Ils périrent par la main de David et par la main de ses serviteurs.	Amesiawo tso ame dzotsuwo fe fome le Gat, eye wo- tsi Dawid kple efe dolawo si me. Yoab ho Amonitowo £e du Raba. e KRONIKA 1. 121, 1 27 Dawid hlé duko O; eye wohe to ne kple dovd. ge Yerusalem, be waadashieo, Ke TE Eye Satana tsi tre de Israel « 525.1. ?5 !l esi wòde asi nugbegblé me la, Ye- iu, eye wóble Dawid, be woa- howa kpoe, eye vó la vee, eye hle Israel
1CH	21	5	Joab remit à David le rôle du dénombrement du peuple: il y avait dans tout Israël onze cent mille hommes tirant l’épée, et en Juda quatre cent soixante-dix mille hommes tirant l’épée.	wo? Yehowa, nye Mawu, wò asi Eye Yoab tso duko la fe amesi- neva mía kple fofonye fe afe dzi, wo wotia hlé la, fe hehléme ve na ke: megava duko sia dzi, ne wóa- fia la: Amesiwo ate nu adi yi le wu wo o! Israel blibo Ja me la, wole ame 18 Eye Yehowa £e dola gblo na akpe alafa wuideke tefe akpe, eye Gad be, wóadagblo na Dawid be- amesiwo ate nu adi yi le Yuda, la, na, neyi dadi vosamlekpui na Ye- wole ame akpe alafa ene kple howa de Yebusito Ornan fe lu- blaadre
1CH	21	6	Il ne fit point parmi eux le dénombrement de Lévi et de Benjamin, car l’ordre du roi lui paraissait une abomination.	Gake metia Lewi kple gbofe
1CH	21	19	David monta, selon la parole que Gad avait prononcée au nom de l’Éternel.	Tete Dawid yi le Gad Benyamin hlé de wo dome o, ela- fe nya, si wogblo le Yehowa fe pena fia fe nya la nyo nu na Yoab. nko dzi la nu
1CH	21	22	David dit à Ornan: Cède-moi l’emplacement de l’aire pour que j’y bâtisse un autel à l’Éternel; cède-le-moi contre sa valeur en argent, afin que la plaie se retire de dessus le peuple.	Eye Dawid gblo na fe nukpola Gad bena
1CH	21	25	Et David donna à Ornan six cents sicles d’or pour l’emplacement.	Tete Dawid da!
1CH	22	7	David dit à Salomon: Mon fils, j’avais l’intention de bâtir une maison au nom de l’Éternel, mon Dieu.	Eye Dawid gblo na Salomo bena: Vinye, me- do de tame be, matu ho na Ye- howa, nye Mawu fe niko, 8 ke Ye- howa fe gbe va gbonye be: Eko wu de anyi akpa, eye newo awa gede, eyata matu ho na nye nko o, elabena éko wu gede de anyi le nkunye me
1CH	23	15	Fils de Moïse: Guerschom et Éliézer.	Mose viwo nye: Gersom kple Eliezer. 16 Ger- som viwo nye Sebuel, amesi nye tato.!
1CH	23	23	Fils de Muschi: Machli, Éder et Jerémoth, trois.	Hebron viwo nye: Yeriya, amesi nye tato, evelia nye Amar- ya, etólia nye Yahaziel, enelia nye Yekamam
1CH	23	24	Ce sont là les fils de Lévi, selon leurs maisons paternelles, les chefs des maisons paternelles, d’après le dénombrement qu’on en fit en comptant les noms par tête. Ils étaient employés au service de la maison de l’Éternel, depuis l’âge de vingt ans et au-dessus.	Uziel viwo nye: Miha, Samir tso Miha viwo dome
1CH	23	25	Car David dit: L’Éternel, le Dieu d’Israël, a donné du repos à son peuple, et il habitera pour toujours à Jérusalem;	Miha novi nye Yisiya; Zabarya tso Yisiya viwo dome
1CH	23	26	et les Lévites n’auront plus à porter le tabernacle et tous les ustensiles pour son service.	Merari viwo nye Mahli kple Musi kpakple via Yaazya viwo
1CH	23	27	Ce fut d’après les derniers ordres de David qu’eut lieu le dénombrement des fils de Lévi depuis l’âge de vingt ans et au-dessus.	Merari vi, siwo via Yaazya dzi, wonye: Soham, Zakur kple Ibri
1CH	23	28	Placés auprès des fils d’Aaron pour le service de la maison de l’Éternel, ils avaient à prendre soin des parvis et des chambres, de la purification de toutes les choses saintes, des ouvrages concernant le service de la maison de Dieu,	Mahli dzi Eleazar, ke eya me- dzi nutsuvia deke o
1CH	23	29	des pains de proposition, de la fleur de farine pour les offrandes, des galettes sans levain, des gâteaux cuits sur la plaque et des gâteaux frits, de toutes les mesures de capacité et de longueur:	Kis towo nye esi: Kis viwo nye: Yeralimecl
1CH	24	6	Schemaeja, fils de Nethaneel, le secrétaire, de la tribu de Lévi, les inscrivit devant le roi et les princes, devant Tsadok, le sacrificateur, et Achimélec, fils d’Abiathar, et devant les chefs des maisons paternelles des sacrificateurs et des Lévites. On tira au sort une maison paternelle pour Éléazar, et on en tira une autre pour Ithamar.	Amesiawo katà tsoa ga- kogoe, saüku kple kasanku foa hae le Yehowa fe afe la me le wo fofo Asaf, Heman kple Yedutun fe kpokplo te, abe alesi fia la do ene
1CH	24	7	Le premier sort échut à Jehojarib; le second, à Jedaeja;	Wohlé woawo kple wo novi, si- wo sro Yehowa fe ha la, kpe de hafialawo nu, wole ame alafa eve kple blanyi vo enyi
1CH	24	8	le troisième, à Harim; le quatrième, à Seorim;	Eye wodzidze nu de wofe do fe dodome dzi hena deviwo kple ame tsitsiwo, nufialawo kple nu- sróviwo sia
1CH	24	9	le cinquième, à Malkija; le sixième, à Mijamin;	Dzidze gbàto he- na Asaf ame Yosef kple noviawo kpakple viawo dzi, wole ame wuie- ve; evelia dze Gedalya kple no- viawo kpakple viawo dzi, wole ame wuieve; 10 etolia dze Zakur kple viawo kpakple noviawo dzi, wole ame wuieve; 11 enelia dze Yizri kple viawo kpakple noviawo dzi, wole ame wuieve; 12 atólia dze Netanya kple viawo kpakple no- viawo dzi, wole ame wuieve; 13 adelia dze Bukiya kple viawo kpa- kple noviawo dzi, wole ame wuie- ve; 14 adrelia dze Yesarela kple viawo kpakple noviawo dzi, wole ame wuleve; 15 enyilia dze Ye- saya kple viawo kpakple noviawo dzi, wole ame wuieve; 16 asie- kelia dze Matanya kple viawo 25, 17 26, 23 kpakple noviawo dzi, wole ame wuieve; 17 ewolia dze Simei kple viawo kpakple noviawo dzi, wole ame wuleve; 18 wuidekelia dze Azarel kple viawo kpakple novia- wo dzi, wole ame wuieve; 19 wuievelia dze Hasabya kple via- wo kpakple noviawo dzi, wole ame wuieve; 20 wuietólia dze Subael kple viawo kpakple noviawo dzi, wole ame wuieve; 21 wuienelia dze Matitya kple viawo kpakple noviawo dzi, wole ame wuieve; 22 wuiatolia dze Yeremot kple viawo kpakple noviawo dzi, wole ame wuieve; 23 wuiadelia dze Ha- nanya kple viawo kpakple novia- wo dzi, wole ame wuieve ; 24 wuia- drelia dze Yosbekasa kple viawo kpakple noviawo dzi, wole ame wuieve; 25 wuienyilia dze Hanani kple viawo kpakple noviawo dzi, wole ame wuieve; 26 wuieasikelia dze Maloti kple viawo kpakple noviawo dzi, wole ame wuieve; 27 blavelia dze Eliyata kple via- wo kpakple noviawo dzi, wole ame wuieve
1CH	24	10	le septième, à Hakkots; le huitième, à Abija;	Hosa, amesi tso Me- rari viwo dome 1a, fe viwo nye: Simri, amesi nye tato; menye eyae nye ngogbea hafi o, pake fofoa tsoe do tatoe, 11 evelia nye Hil- kiya, etólia nye Tebalya, eye ene- lia nye Zaharya; Hosa viwo katà kple noviawo le wo ame wuieto
1CH	24	12	le onzième, à Éliaschib; le douzième, à Jakim;	Agbonudzolawo fe ha siawo, siwo nye nutsuawo fe tatowo la, fe do enye nudzodzo, ne woasubo le Yehowa fe afe la me abe wo no- viwo ke ene
1CH	24	14	le quinzième, à Bilga; le seizième, à Immer;	Dzidze la dze Selemya dzi de gedzefe gome; eye wodzi- dze nu de via Zaharya, amesi nye adanudela nyanu la dzi, eye efe dzidze dze anyiehe gome
1CH	24	16	le dix-neuvième, à Pethachja; le vingtième, à Ézéchiel;	Supim kple Hosa to nye geto- dofe gome le Salehet-gbo la nu le mo, si lia to la to, dzofe le dzo- fe ha
1CH	24	17	le vingt et unième, à Jakin; le vingt-deuxième, à Gamul;	Lewi-vi ade le gedzefe gome, wo ame ene le anyiehe gbe- siagbe, wo ame ene le dziehe gbe- siagbe, eye wo ame eve le nudzra- goge la nu; 18 esiwo le Parbar le getodofe gome, wonye: wo ame ene le mo to, eye wo ame eve le Parbar
1CH	24	19	C’est ainsi qu’ils furent classés pour leur service, afin qu’ils entrassent dans la maison de l’Éternel en se conformant à la règle établie par Aaron, leur père, d’après les ordres que lui avait donnés l’Éternel, le Dieu d’Israël.	Esia nye agbonudzo- lawo fe hawo tso Korah viwo kple Merari viwo dome. Kesinonuwo dzikpolawo dodo
1CH	24	21	de Rechabia, des fils de Rechabia: le chef Jischija.	Laedan, amesi tso Gerson viwo dome, fe viwo, siwo nye Gerson vi Laedan fe afekowo fe tatowo, wonye Yebiel viwo
1CH	24	25	frère de Michée: Jischija; des fils de Jischija: Zacharie.	Eye novia Eliezer viwo nye: Rehabya, eya fe vi nye Yesaya, eya fe vi nye Yoram, eya fe vi nye Zihri, eya fe vi nye Se- lomot
1CH	24	26	Fils de Merari: Machli et Muschi, et les fils de Jaazija, son fils.	Selomot sia kple novia- wo wotso do kesinonu kokoeawo katà, siwo nu fia Dawid kple afe- kowo fe tatowo, ame akpe kple ame alafawo fe amegáwo kpakple awafiawo ko la nu; 27 aboyonu, siwo wokpo tso awa me la, dome wode wo tsoe heko wo nu, ne woa- tso akpe de Yehowa fe afe la tutu nui; 28 hekpe de nusiwo kata nu nukpola Samuel, Saul, Kis vi, Ab- ner, Ner vi, kpakple Yoab, Zeru- ya vi, woko la nuti. Ne amesiame ko nane nu la, wotsone dea asi na Selomot kple noviawo. Wonudrólawo dodo
1CH	24	29	de Kis, les fils de Kis: Jerachmeel.	Wotso Kenanya, amesi tso Yizhar viwo dome la, kple viawo do dowowo nu le Israel, wonye dodzikpolawo kple wonudrólawo
1CH	24	30	Fils de Muschi: Machli, Éder et Jerimoth. Ce sont là les fils de Lévi, selon leurs maisons paternelles.	Wotso Hebron viwo, siwo nye Hasabya kple noviawo ame akpe deka kple alafa adre, siwo nye ame zàzewo, do Israel nu le Yor- dan fe go si me le getodofe go- me hena Yehowa fe dowo kata kple fia la subosubo
1CH	25	6	Tous ceux-là étaient sous la direction de leurs pères, pour le chant de la maison de l’Éternel, et avaient des cymbales, des luths et des harpes pour le service de la maison de Dieu. Asaph, Jeduthun et Héman recevaient les ordres du roi.	Benaya sia enye kaléto le ame blaetóawo do- me, eye wóle ame blaetóawo nu; evia Amizabad le efe ha la me
1CH	25	10	le troisième, à Zaccur, ses fils et ses frères, douze;	Adrelia, le dzinu adrelia me, enye Pelonito Helez tso Ef- rayim-viwo dome; efe ha la le ame akpe blave vo ene
1CH	25	11	le quatrième, à Jitseri, ses fils et ses frères, douze;	Enyilia, le dzinu enyilia me, enye Husatito 4Sibehai tso Zarhi viwo dome ; efe ha la le ame akpe blave vo ene
1CH	25	12	le cinquième, à Nethania, ses fils et ses frères, douze;	Asiekelia, le dzinu asiekelia me, enye Anatotito Abiezer tso Benyamin-viwo dome; efe ha la le ame akpe blave vo ene
1CH	25	13	le sixième, à Bukkija, ses fils et ses frères, douze;	Ewo- lia, le dzinu ewolia me, enye Ne- tofatito Maharai tso Zarhi viwo dome; efe ha la le ame akpe bla- ve vo ene
1CH	25	14	le septième, à Jesareéla, ses fils et ses frères, douze;	Wuidekelia, le dzinu wuidekelia me, enye Piratonito Benaya tso Efrayim-viwo dome; efe ha la le ame akpe blave vo ene
1CH	25	15	le huitième, à Ésaïe, ses fils et ses frères, douze;	Wuievelia, le dzinu wuie- velia me, enye Netofatito Heldai tso Otniel viwo dome; efe ha la le ame akpe blave vo ene. Fomeawo fe amegüwo
1CH	25	16	le neuvième, à Matthania, ses fils et ses frères, douze;	Amesiwo le Israel-toawo nu, wonye esi: Eliezer, Zihri vi, enye Ruben-viwo fe amegà; Simeon- viwo to enye Sefatya, Maaha vi; 17 Lewi-viwo to enye Hasabya, Kemuel vi; Aron viwo to enye Zadok; 18 Yuda-viwoto enye Elihu tso Dawid noviwo dome; Isahar viwo to enye Omri, Mihael vi; 19 Zebulon-viwo to enye Yismaya, Obadya vi; Naftali-viwo to enye Yerimot, Azriel vi; 20 Efrayim- viwo to enye Hosea, Azazya vi; 27, 21 - 28, 12 Manase- to afa z i to enye Yoel, Pedaya vi; 21 Manase-to afa, si le Gilead la, to enye Ido, Zaharya vi; Benyamin-viwo to enye Yaa- siel, Abnervi; 22 Dan-viwo to enye Azarel, Yeroham vi. Amesiawo nye Israel-toawo fe amegawo
1CH	25	23	le seizième, à Hanania, ses fils et ses frères, douze;	Ke Dawid mehle amesiwo ho fe blave kple amesiwo mekpo ho nenema hade o la, de eme o, ela- bena bYehowa do nugbe be, yea- wo Israel wóaso gbo abe dzifogle- tivivo ene
1CH	25	24	le dix-septième, à Joschbekascha, ses fils et ses frères, douze;	Yoab, Zeruya vi, de asi wo hehlé me, ke mewu enu o, elabena eyatae domedzoe va Israel dzi do; eyanuti womede hehláme la fia Dawid nutinya me o. Dawid £e subolawo kple dowolawo
1CH	25	25	le dix-huitième, à Hanani, ses fils et ses frères, douze;	Azmawet, Adiel vi,le fia la fe kesinonuwo nu, eye Yonatan, Uziya vi, le nusiwo wodzra do de agblewo, duwo, kofewo kple mó- wo me la nu; 26 Ezri, Kelub vi, le agbledela, siwo nloa agble la nu; 27 Simei, Ramatito, le wein- gblewo nu; eye Zabdi, Sifmito, le wein, siwo 'wotso tso weingblewo me dzra do la nu
1CH	25	29	le vingt-deuxième, à Guiddalthi, ses fils et ses frères, douze;	Sitrai, Saronito, le nyi, siwo dua gbe le Saron la nu; eye Safat, Adlai vi, le nyi, siwo le bali me la nu; 30 Obil, Ismaelto, le kposo- wo nu; eye Yehdeya, Meronotito, le tedzinowo nu; 31 Yaziz, Hagri- to, le aléwo nu. Amesiawo katáe no fia Dawid fe kesinonuwo nu
1CH	26	4	Fils d’Obed-Édom: Schemaeja, le premier-né, Jozabad le second, Joach le troisième, Sacar le quatrième, Nethaneel le cinquième,	Eye Yehowa, Israel fe Mawu la, tiam le fofonye fe afe blibo la me, be madu fia de Israel dzi tegbe; elabena etia /Yuda, ne woanye amegá, eye nye nu nyo eiu le ?fofonye Yuda fe afe me kple fofonye viwo dome, eye wò- {vom do fia de Israel blibo la nu
1CH	26	9	Les fils et les frères de Meschélémia, hommes vaillants, étaient au nombre de dix-huit.	Eye wo, vinye Salomo, dze si fofowo fe Mawu la, eye nasuboe kple dzi blibo kpakple luwo blibo, elabena Yehowa dzroa dziwo katá me kpona, eye wónya tamesusuwo ka- ta! Ne édii la, ana be, nakpoe; ke ne ëgblëe di la, atso wò afu gbe tegbe
1CH	26	12	A ces classes de portiers, aux chefs de ces hommes et à leurs frères, fut remise la garde pour le service de la maison de l’Éternel.	Etso nusiwo kata wobu de tame la, fe nonome de asi ne, siwo nye Yehowa fe afe la fe kpowo kple enu howo kata koio, Mawu fe afe la fe nudzra- dofewo kple nu kokoeawo dzra- dofewo; 13 nunolawo kple Lewi- viwo fe hawo, Yehowa fe afe la fe subosubodowo kata kple Ye- howa e afe la fe subosubonuawo kata; 14 sika de sikanuawo nu, alesi atu subosubonuawo dome de- siade nu; 15 sika de sikakaditia- wo kple wofe sikakadigbeawo nu, alesi atu akaditi desiade kple efe akadigbeawo nu; klosalo de klo- salokaditiawo nu, alesi atu akaditi desiade kple efe akadigbewo nu, le alesi woawo akaditi desiade nu doe nu; 16 sika alesi nu atu nkumedobolo fe kplõwo dome de- siade nu, kple klosalo de klosa- lokplóawo nu; 17 sika nyuito de gaflowo, wutrewo kple kpluwo kpakple sikagoeawo nu, alesi atu koe desiade nu; kple klosalo de klosagoeawo nu, alesi atu goe desiade nu; 18 kple sika nyui- to alesi atu dzudzodovosamlekpui Ila nu hekpe de sika Kerubiawo, siwo keke awala hetsyo Yehowa fe nubabladaka dzi la, fe tasiadam la nuti
1CH	26	20	L’un des Lévites, Achija, avait l’intendance des trésors de la maison de Dieu et des trésors des choses saintes.	Eye Dawid gblo na via Sa- lomo bena: 45e nu, eye lé dzi de fo, eye nawoe ade goe ; megavó o, eye dzika megatso fowó o; ela- bena Yehowa Mawu, nye Mawu, li kpli wo, made asi le ñuwo o, eye magblé wo di o, vasede esi- me nawu Yehowa fe afe la fe dowo katà nu!
1CH	27	2	A la tête de la première division, pour le premier mois, était Jaschobeam, fils de Zabdiel; et il avait une division de vingt-quatre mille hommes.	Metso nye nusé katà dzra do de nye Mawu fe afe la nu; sika de sikanuawo nu, klosalo de klo- Nudzodzo hena gbedoho tutu. . 35, 5. Mo. II. 35,27. e g Kron.II. 20,6. salonuawo nu, akobli ge akobli- nuawo nu, ga yibo de ga yibo nua- wo nu, ati de atinuawo nu, soham- kpe, kpe, siwo woatso ado awuawo nu, Kpe yibowo, Kpe nonoewo, kpe hoasi vovovowo kpakple kpe ġiwo woso gbo tantan
1CH	27	3	Il était des fils de Pérets, et il commandait tous les chefs des troupes du premier mois.	Eye esi wónye de mekpo dzidzo le nye Mawu £e afea ru ta la, mena nye nuto nye sika kple klosalo, siwo metu do la, de nye Mawu fe afe la iu Kpe de nusiwo katá medzra do de kokoefe fe ho la ñuti la nu
1CH	27	6	Ce Benaja était un héros parmi les trente et à la tête des trente; et Ammizadab, son fils, était l’un des chefs de sa division.	Tete afekowo fe amegawo, Israel-toawo fe amegáwo, ame akpewo kple ame alafawo fe ame- gawo kpakple fia fe dowolawo fe amegawo 10 fà, 7 eye wona si- ka talento akpe ato, dariko akpe ewo, klosalo talento akpe ewo, akobli talento akpe wuienyi kple gà yibo talento akpe alafa deka de Mawu £e afe fe do la ñu
1CH	27	17	des Lévites: Haschabia, fils de Kemuel; de la famille d’Aaron: Tsadok;	Nye Mawu, menyae be, woe dzroa fdziwo me kpona, eye dzimekoko nyoa nuwó. Nye dzime ko mena nusiawo katà fa; eye azo mekpo wo duko, si le afisia kple dzidzo, be wona nu wo fa
1CH	27	18	de Juda: Élihu, des frères de David; d’Issacar: Omri, fils de Micaël;	Yehowa, mía fofowo Abraham, Isak kple Israel fe Mawu, dzra susu kple tamedodo sia do de wó duko fe dzime tegbé, eye natro wofe dzi- wo de nuwó!
1CH	27	19	de Zabulon: Jischemaeja, fils d’Abdias; de Nephthali: Jerimoth, fils d’Azriel;	Eye na dzi blibo vinye Salomo, ne wóalé wó sewo, nufiafiawo kple dodowo me de asi woawo nuawo kata ade goe, eye woatu fiasá, si nu medzra nuawo do do la! Amisisi na Salomo
1CH	27	20	des fils d’Éphraïm: Hosée, fils d’Azazia; de la demi-tribu de Manassé: Joël, fils de Pedaja;	Eye Dawid gblo na ameha blibola bena: Mikafu Yehowa, mia Mawu la! Tete ameha blibo la kafu Yehowa, wo fofowo fe Mawu la, eye wobobo hede ta agu de Yehowa kple fia la nku me
1CH	27	21	de la demi-tribu de Manassé en Galaad: Jiddo, fils de Zacharie; de Benjamin: Jaasiel, fils d’Abner;	Esi nu Ke la, wowu vosaláwo na Yehowa, eye wotso nyitsu akpe deka, agbo akpe deka kple aieyi akpe deka sa numevo na Yehowa a ; . d Hi. 14, 2. , 35. 39. g Kron. II. 1,1. Fia. 1. 2, 11. í 21, 9. hekpe de nunovosawo nu, eye wosa akpedavo gede de Israel blibo la ta
1CH	27	22	de Dan: Azareel, fils de Jerocham. Ce sont là les chefs des tribus d’Israël.	Wodu nu no nu le Yehowa nku me gbemagbe kple dzidzo gede, eye wodo fia Salo- mo, Dawid vi, zi evelia, wosi ami ne hedo amegáe na Yehowa, eye wosi ami na Zadok hedo nunolae
2CH	1	2	Salomon donna des ordres à tout Israël, aux chefs de milliers et de centaines, aux juges, aux princes de tout Israël, aux chefs des maisons paternelles;	Eye Salomo fo nu kple Israel blibo la, ame akpe- wo kple ame alafawo fe amega- wo, Wwonudrolawo kple Israel bli- bo la fe amegáwo kata, amesiwo nye afekowo fe amegawo; 3 eye ameha blibo la kpe de Salomo nu k kp. 1 6 kpo Fia. 1. 3, 1 4. t Fla.I.2,12.46. n Kron.1.16,39; , 29. o Kron.I. 13,6; p Mo.1I. 38, 1-5. r kp. 3. woyl vosafe le Gibeon, elabena Mawu fe agbado, si Yehowa fe dola Mose wo le gbedzi 1a, le afi- ma
2CH	1	6	Et ce fut là, sur l’autel d’airain qui était devant la tente d’assignation, que Salomon offrit à l’Éternel mille holocaustes.	Eye doa gbo la dzi. Salomo fe gbedododa, efe nunya kple kesinonuwo
2CH	2	2	Salomon compta soixante-dix mille hommes pour porter les fardeaux, quatre-vingt mille pour tailler les pierres dans la montagne, et trois mille six cents pour les surveiller.	Emegbe Salomo do amewo do de Tiro-fia Huram, ne woagblo ne bena: Alesi inewo na fofonye Dawid, eye nédo seder- tiwo dee, be wóatso atu ho ano eme la, 3 kpo da, mele didim be, matu ho na Yehowa, nye Mawu fe nko, mako enu ne, ne woato dzo atike wewee le enku me, woada nkumedobolo di, eye woasa nume- vo ndi kple fie, le dzudzogbewo, dzinu yeyewo kple Yehowa, mía Mawu, fe bkekenyuiewo dzi; Is- rael fe do nye esia tegbe
2CH	2	4	Voici, j’élève une maison au nom de l’Éternel, mon Dieu, pour la lui consacrer, pour brûler devant lui le parfum odoriférant, pour présenter continuellement les pains de proposition, et pour offrir les holocaustes du matin et du soir, des sabbats, des nouvelles lunes, et des fêtes de l’Éternel, notre Dieu, suivant une loi perpétuelle pour Israël.	Ho, si mebe, matu la, lolo, elabena mía Mawu la lolo wu mawuwo kata
2CH	2	14	Huram-Abi, fils d’une femme d’entre les filles de Dan, et d’un père Tyrien. Il est habile pour les ouvrages en or, en argent, en airain et en fer, en pierre et en bois, en étoffes teintes en pourpre et en bleu, en étoffes de byssus et de carmin, et pour toute espèce de sculptures et d’objets d’art qu’on lui donne à exécuter. Il travaillera avec tes hommes habiles et avec les hommes habiles de mon seigneur David, ton père.	Eye nado lukple fo, ami kple wein, siwo nu nya nye afeto gblo la, de wó dolawo; 15 ekema míatso atiawo le Liba- non-to dzi, alesi nu necii, eye mía- bla wo tatata ato fu dzi ava Yafo na wo, eye nava afo wo ayi Ye- rusalem
