livre	chapitre	verset	fr	ewe
1SA	14	34	Puis il ajouta: Répandez-vous parmi le peuple, et dites à chacun de m’amener son bœuf ou sa brebis, et de l’égorger ici. Vous mangerez ensuite, et vous ne pécherez point contre l’Éternel, en mangeant avec le sang. Et pendant la nuit, chacun parmi le peuple amena son bœuf à la main, afin de l’égorger sur la pierre.	Eye Saul gagblo bena: Mikaka de awako la dome, ne mia- gblo na wo bena: Mia dome ame- siame nekplo efe nyi kple efe alé ve, miwu wo de afisia, ne mia- du, eye migawo nuvó de Yehowa nu ahadu là, si fo wu o! Tete awako blibo la dome amesiame kplo efe nyi de asi yi le za ma me, eye wowu wo le afima
1SA	20	32	Jonathan répondit à Saül, son père, et lui dit: Pourquoi le ferait-on mourir? Qu’a-t-il fait?	Yonatan do nu na fofoa Saul gblo ne bena: Nukata wóaku do, eye nuka wówo?
1SA	11	2	Mais Nachasch, l’Ammonite, leur répondit: Je traiterai avec vous à la condition que je vous crève à tous l’œil droit, et que j’imprime ainsi un opprobre sur tout Israël.	Ke Amo- nito Nahas do nu na wo bena: Hafi mabla nu kpli mi la, ele be, maño dusi me ñku na mia dome amesiame, ne mado nukpe Israel blibo la!
1SA	17	14	David était le plus jeune. Et lorsque les trois aînés eurent suivi Saül,	Dawid enye devito, ke hohoeto etóawo kplo Saul do
1SA	20	34	Il se leva de table dans une ardente colère, et ne participa point au repas le second jour de la nouvelle lune; car il était affligé à cause de David, parce que son père l’avait outragé.	Eye dzi ku Yo- natan vevie, wótsi tre le kploa nu, eye medu nu le dzinu yeye fe nkeke evelia dzi o; elabena ele nu ham le Dawid ta, elabena fofoa do nukpee
1SA	26	20	Oh! Que mon sang ne tombe pas en terre loin de la face de l’Éternel! Car le roi d’Israël s’est mis en marche pour chercher une puce, comme on chasserait une perdrix dans les montagnes.	Eyata nye wu megage de anyigba de adzoge {vo Yehowa fe nkuta o, elabena Israel-fia do be, woadi dosu de- ka, abe alesi wotia tegli yome le towo dzi ene
1SA	17	49	Il mit la main dans sa gibecière, y prit une pierre, et la lança avec sa fronde; il frappa le Philistin au front, et la pierre s’enfonça dans le front du Philistin, qui tomba le visage contre terre.	Tete Dawid fo asi de akplo me de kpe deka da kple akafo hefo Filistito la fe ngonu, eye Kpe la no efe ñgonu, wómü tsyo mo anyi
1SA	19	7	Jonathan appela David, et lui rapporta toutes ces paroles; puis il l’amena auprès de Saül, en présence de qui David fut comme auparavant.	Tete Yo- natan yo Dawid hegblo nyawo katà ne, eye Yonatan kplo Dawid ve na Saul wóno egbo abe tsá ene
1SA	28	9	La femme lui répondit: Voici, tu sais ce que Saül a fait, comment il a retranché du pays ceux qui évoquent les morts et ceux qui prédisent l’avenir; pourquoi donc tends-tu un piège à ma vie pour me faire mourir?	Nyonu la gblo ne bena: Kpo da, wó nuto énya nusi Saul wo, eye wótsró noliyo- lawo kple afakalawo da le anyi- gba la dzi. Nukanuti nàle mó trem na nye agbe, be nawum?
1SA	10	16	Et Saül répondit à son oncle: Il nous a assuré que les ânesses étaient retrouvées. Et il ne lui dit rien de la royauté dont avait parlé Samuel.	Saul do nu na nyuria bena: Egblo na mí be, wo- kpo tedzinowo hoho. Ke meto fiadudu nu nya, si Samuel gblo 1a, ne o. Wodo fia Saul to nudzidze me
1SA	6	13	Les habitants de Beth-Schémesch moissonnaient les blés dans la vallée; ils levèrent les yeux, aperçurent l’arche, et se réjouirent en la voyant.	Ke Bet-Semestowo le lu nem le bali la me, eye wofo ko dzi kpo adaka la; eye esi wokpoe 1a, wokpo dzidzo
1SA	14	3	Achija, fils d’Achithub, frère d’I-Kabod, fils de Phinées, fils d’Éli, sacrificateur de l’Éternel à Silo, portait l’éphod. Le peuple ne savait pas que Jonathan s’en fût allé.	Eye Ahiya, Ahitub vi, amesi nye Eli vi 7Pinehas fe vi, Ikabod novi, nye Yehowa fe nunola le Silo, eye wódo komewu la. Ke awako la menyae be, Yonatan dzo o
1SA	18	12	Saül craignait la présence de David, parce que l’Éternel était avec David et s’était retiré de lui.	Azo Saul de asi Dawid vovó me, elabena Yehowa li kplii; ke edzo le Saul ya gbo
1SA	28	20	Aussitôt Saül tomba à terre de toute sa hauteur, et les paroles de Samuel le remplirent d’effroi; de plus, il manquait de force, car il n’avait pris aucune nourriture de tout le jour et de toute la nuit.	Enumake Saul tsra de anyigba dremü, eye w yb huto le Samuel fe nyawo ta. Nusé pb hà megale eiu o, elabena megu naneke nke- ke blibo kple za blibolao
1SA	20	3	David dit encore, en jurant: Ton père sait bien que j’ai trouvé grâce à tes yeux, et il aura dit: Que Jonathan ne le sache pas; cela lui ferait de la peine. Mais l’Éternel est vivant et ton âme est vivante! Il n’y a qu’un pas entre moi et la mort.	Ke Dawid gaka atam gblo bena: Fofowó nyae be, mélóa nu le gbonye o, eyata wò- bu be, Yonatan meganyae, ne wòa- vee o! Ke meta Yehowa fe agbe kple wó sià: Ne afodede deka le mía kple ku dome fi!
1SA	12	8	Après que Jacob fut venu en Égypte, vos pères crièrent à l’Éternel, et l’Éternel envoya Moïse et Aaron, qui firent sortir vos pères d’Égypte et les firent habiter dans ce lieu.	Esi Yakob va Egipte la, mia fofowo do gli na Yehowa, eye Yehowa do Mose kple Aron da wokplo mia fofowo tso Egipte, eye wona nofe wo de tefe sia. 9 Ke wonlo Yehowa, wofe Mawu la be; eyata wótso wo dzra na Hazortowo fe awafia Sisera kple kFilistitowo kpakple 'Moab-fia, eye wowo awa kpli wo
1SA	19	16	Ces gens revinrent, et voici, le théraphim était dans le lit, et une peau de chèvre à son chevet.	Esi dolawo va la, kpo da, aklama kpakpe le aba dzi, eye gbofuvo le efe tade
1SA	22	3	De là David s’en alla à Mitspé dans le pays de Moab. Il dit au roi de Moab: Permets, je te prie, à mon père et à ma mère de se retirer chez vous, jusqu’à ce que je sache ce que Dieu fera de moi.	Eye Dawid dzo tso afima heyi Mizpe le Moab, eye wógblo na Moab-tia bena: Taflatse, na fofonye kple danye nawu ava mia gbo, vasede esime manya, alesi Yehowa awo nam!
1SA	17	28	Éliab, son frère aîné, qui l’avait entendu parler à ces hommes, fut enflammé de colère contre David. Et il dit: Pourquoi es-tu descendu, et à qui as-tu laissé ce peu de brebis dans le désert? Je connais ton orgueil et la malice de ton cœur. C’est pour voir la bataille que tu es descendu.	Esi novia hohoeto Eliab se, alesi wóle nu fom kple ameawo la, dzi ku Eliab de Dawid nu wógblo bena: Nuka wo ge néva, eye ameka si nétso alé we mawo dee le gbeadzi? Menya dàda kple vovlo, si le wó dzi me, elabena awa tefe kpo ge neva!
1SA	9	20	Ne t’inquiète pas des ânesses que tu as perdues il y a trois jours, car elles sont retrouvées. Et pour qui est réservé tout ce qu’il y a de précieux en Israël? N’est-ce pas pour toi et pour toute la maison de ton père?	Megatsi dzi le tedzino, siwo bu na wó ükeke ető enye egbe la nu o, elabena wokpo wo! Eye ameka to enye Israel fe nu veviwo ka- ta? De menye mia kple fofowoó fe afe blibo la toa oa?
1SA	11	15	Tout le peuple se rendit à Guilgal, et ils établirent Saül pour roi, devant l’Éternel, à Guilgal. Là, ils offrirent des sacrifices d’actions de grâces devant l’Éternel; et là, Saül et tous les hommes d’Israël se livrèrent à de grandes réjouissances.	Ale duko blibo la yi Gil- gal, wogo fia Saul le aima le Yeho- wa nku me le Gilgal, eye wosa akpedavo le afima le Yehowa nku me. Eye Saul kple Israel-hutsuwo katà kpo dzidzo nuto le afima
1SA	2	20	Éli bénit Elkana et sa femme, en disant: Que l’Éternel te fasse avoir des enfants de cette femme, pour remplacer celui qu’elle a prêté à l’Éternel! Et ils s’en retournèrent chez eux.	Emegbe Eli yra Elkana kple sróa gblo bena: Ye- howa ana nyonu sia nadzi vi na wo natso do amesi nébia Yehowa la tefe! Eye wogbugbo yi wo no- fe
1SA	1	24	Quand elle l’eut sevré, elle le fit monter avec elle, et prit trois taureaux, un épha de farine, et une outre de vin. Elle le mena dans la maison de l’Éternel à Silo: l’enfant était encore tout jeune.	Eye esi wodee le no nu 1a, 16 1, 25 2, 24 ekploe de asi, eye wòlé nyi, si ho fe etó, kpe de wo efa deka kpakple wein lágbalégolo deka nu heyi. Eye Hana kple devi la wova Yehowa fe me le Silo
1SA	14	4	Entre les passages par lesquels Jonathan cherchait à arriver au poste des Philistins, il y avait une dent de rocher d’un côté et une dent de rocher de l’autre côté, l’une portant le nom de Botsets et l’autre celui de Séné.	Eye agakpe tsyófu eve le to dzi mo, si to ge Yonatan ala ayi de Fili- stitowo fe dzolawo gbo la, fe goawo kple eve dzi. Agakpe a Do. 13, 22. b Won. 7, 7; Kron.II.14,10. d Won. 5, 8. .26;7.8. A n nye Bozez, eye evelia nko nye Sene
1SA	14	9	S’ils nous disent: Arrêtez, jusqu’à ce que nous venions à vous! Nous resterons en place, et nous ne monterons point vers eux.	Ne wogblo na mi bena: mito, vasede esime miaya mia gbo la, ekema míato de mía tefe, eye míade zo ayi wo gbo o
1SA	17	33	Saül dit à David: Tu ne peux pas aller te battre avec ce Philistin, car tu es un enfant, et il est un homme de guerre dès sa jeunesse.	Saul gblo na Dawid bena: Mate iu ayi adawo awa kple Filistito sia o, elabena devi nénye, ke eya Ja awawola wónye tso devime ke! a Kron.1.11,23. d Nem. 99, 5
1SA	2	28	Je l’ai choisie parmi toutes les tribus d’Israël pour être à mon service dans le sacerdoce, pour monter à mon autel, pour brûler le parfum, pour porter l’éphod devant moi, et j’ai donné à la maison de ton père tous les sacrifices consumés par le feu et offerts par les enfants d’Israël.	Metiae tso Israel-towo katà dome, be wóanye nunola nam, eye woate de nye vosamlekpui la nu, woatso nu wewee ado dzudzoe, eye wóado komewu la le nku- nye me, eye metso Israel-viwo fe dzovosawo kata na fofowo fe afe la
1SA	14	35	Saül bâtit un autel à l’Éternel: ce fut le premier autel qu’il bâtit à l’Éternel.	Eye Saul di vosamlekpui na Ye- howa; esia nye vosamlekpui gbá- to, si wodi na Yehowa
1SA	11	7	Il prit une paire de bœufs, et les coupa en morceaux, qu’il envoya par les messagers dans tout le territoire d’Israël, en disant: Quiconque ne marchera pas à la suite de Saül et de Samuel, aura ses bœufs traités de la même manière. La terreur de l’Éternel s’empara du peuple, qui se mit en marche comme un seul homme.	Enumake wólé nyi eve hefli, eye wótso wo de ame- wo si do de Israel-nyigba blibo la dzi gblo bena: Ale woawo amesi metso dze Saul kple Samuel yo- me o la, fe nyiwo enye si! Tete Yehowa fe nodzi lé duko la, eye woho zi deka
1SA	23	23	Examinez et reconnaissez tous les lieux où il se cache, puis revenez vers moi avec quelque chose de certain, et je partirai avec vous. S’il est dans le pays, je le chercherai parmi tous les milliers de Juda.	Eyata miyi dadii le bebefe, siwo kata wogla do la, eye ne mienyae vavá la, ekema migbugbo va gbonye, ne mayi kpli mi! Nenye be, ele anyigba la dzi la, ekema madii le Yuda fe ame akpeawo katà dome
1SA	15	29	Celui qui est la force d’Israël ne ment point et ne se repent point, car il n’est pas un homme pour se repentir.	Israel fe nuséto mekaa awatso 0, eye metroa nya o, elabena me- nye ame wónye, ne wòatro nya o
1SA	9	13	Quand vous serez entrés dans la ville, vous le trouverez avant qu’il monte au haut lieu pour manger; car le peuple ne mangera point qu’il ne soit arrivé, parce qu’il doit bénir le sacrifice; après quoi, les conviés mangeront. Montez donc, car maintenant vous le trouverez.	Ne miede dua me la, miatui, hafi wóava yi nudufe le to la dzi; elabena du- ko 1a medua nu o, vasede esime wóvana va yra vosanu la, hafi amesiwo wokpe ve la dua nu. Eyata miyi, elabena miele etu ge egbea kokoko!
1SA	10	5	Après cela, tu arriveras à Guibea-Élohim, où se trouve une garnison de Philistins. En entrant dans la ville, tu rencontreras une troupe de prophètes descendant du haut lieu, précédés du luth, du tambourin, de la flûte et de la harpe, et prophétisant eux-mêmes.	Emegbe aya Mawu fe Gibea, afisi Filistitowo do dzo- lawoe. Eye ava me be, ne èdo dua me aima la, àkpe nyagblo- dilawo fe haa de, siwo tso to dzi, eye sanku, ahatse, dze kple kasanku le didim le wo ngo, ke woawo nutowo le nya gblom di
1SA	20	17	Jonathan protesta encore auprès de David de son affection pour lui, car il l’aimait comme son âme.	Eye Yonatan gaka atam na Dawid de 41016, si wótso loe la dzi; elabena elóe abe eya nuto dokui ene
1SA	14	14	Dans cette première défaite, Jonathan et celui qui portait ses armes tuèrent une vingtaine d’hommes, sur l’espace d’environ la moitié d’un arpent de terre.	Amesiwo Yonatan kple efe ade- kplovi wu gbà la, ano ame blave, wofe nuwofe ano abe nyi eve fe nkeke aia gblenonlo ene
1SA	2	25	Si un homme pèche contre un autre homme, Dieu le jugera; mais s’il pèche contre l’Éternel, qui intercédera pour lui? Et ils n’écoutèrent point la voix de leur père, car l’Éternel voulait les faire mourir.	Ne amegbeto da vo de novia amegbeto nu la, ekema wonudrolawo tsoa eme ; ke ne amegbeto da vo de Yehowa nu la, ameka ade kuku de eta? Ke womese wo fofo fe gbe o, elabena Yehowa do be, yeawu wo
1SA	13	19	On ne trouvait point de forgeron dans tout le pays d’Israël; car les Philistins avaient dit: Empêchons les Hébreux de fabriquer des épées ou des lances.	Ke inuiwaa deke mele Israel-nyigba blibo la dzi o; ela- bena Filistitowo bu be, Hebri- towo ava tu yi kple akplo na wo dokui
1SA	4	18	A peine eut-il fait mention de l’arche de Dieu, qu’Éli tomba de son siège à la renverse, à côté de la porte; il se rompit la nuque et mourut, car c’était un homme vieux et pesant. Il avait été juge en Israël pendant quarante ans.	Esi wose Mawu fe adaka nko la, emu tso efe zikpui dzi nedzee de agbo 1a nu, eye wóto ko heku; elabena ame 51151 wonye, eye kpekpe le eiu. Edró wonu na Israel fe blane son
1SA	10	13	Lorsqu’il eut fini de prophétiser, il se rendit au haut lieu.	Esi wòwu nyagbogblodi nu la, eva to la dzi
1SA	10	17	Samuel convoqua le peuple devant l’Éternel à Mitspa,	Eye Samuel yo duko la va Yehowa nku me le Mizpa
1SA	22	13	Saül lui dit: Pourquoi avez-vous conspiré contre moi, toi et le fils d’Isaï? Pourquoi lui as-tu donné du pain et une épée, et as-tu consulté Dieu pour lui, afin qu’il s’élevât contre moi et me dressât des embûches, comme il le fait aujourd’hui?	Saul gblo ne bena: Nukanuti mia kple Isai vi la miebla de nunye? E so abolo kple yi ne, eye nébia nu Mawu ne, ne woade ha de nunye, abe alesi wòle egbe sia enea?
1SA	27	2	Et David se leva, lui et les six cents hommes qui étaient avec lui, et ils passèrent chez Akisch, fils de Maoc, roi de Gath.	Tete Dawid kple nutsu alafa ade, siwo le enu la, dze mo yi Gat-fia /Ahis, Maoh vi gbo
1SA	15	23	Car la désobéissance est aussi coupable que la divination, et la résistance ne l’est pas moins que l’idolâtrie et les théraphim. Puisque tu as rejeté la parole de l’Éternel, il te rejette aussi comme roi.	Elabena tosesé enye afakaka fe nuvó, eye tame- sese enye legbawo kple aklama kpakpewo subosubo. Esi négbe Yehowa fe gbe la, eyata eya hà gbe wò be, màgadu fia o
1SA	15	14	Samuel dit: Qu’est-ce donc que ce bêlement de brebis qui parvient à mes oreilles, et ce mugissement de bœufs que j’entends?	Ke Samuel gblo bena: Aléwo kple nyiwo fe hohlo ka nye esi le didim de to me nam mele sesem?
1SA	14	10	Mais s’ils disent: Montez vers nous! Nous monterons, car l’Éternel les livre entre nos mains. C’est là ce qui nous servira de signe.	Ke ne wogblo na mí bena: Miva mía gbo la, ekema míayi; elabena Yehowa tso wo de asi na mí! Esia anye míafe dzesi!
1SA	14	28	Alors quelqu’un du peuple, lui adressant la parole, dit: Ton père a fait jurer le peuple, en disant: Maudit soit l’homme qui prendra de la nourriture aujourd’hui! Or le peuple était épuisé.	Tete amea de gblo le dukoa dome da bena: Fofowò ka atam na duko la be: Adi amesi adu nu egbea la nu! Evo dedi te duko la nu hafi
1SA	16	19	Saül envoya des messagers à Isaï, pour lui dire: Envoie-moi David, ton fils, qui est avec les brebis.	Eye Saul do ame do de Isai gbo, be wóagblo ne bena: Do viwó Dawid, si le alékplofe la dem!
1SA	6	7	Maintenant, faites un char tout neuf, et prenez deux vaches qui allaitent et qui n’aient point porté le joug; attelez les vaches au char, et ramenez à la maison leurs petits qui sont derrière elles.	Eyata mifo nuwo ve, ne miawo tasiadam yeye de- ka, eye mikplo nyivino eve, siwo womeku kokuti ko na wo kpo o la, kpe de enu; mitsi nyinoawo de tasiadam la nu, eye milé wo viwo le wo ñu va afee!
1SA	2	30	C’est pourquoi voici ce que dit l’Éternel, le Dieu d’Israël: J’avais déclaré que ta maison et la maison de ton père marcheraient devant moi à perpétuité. Et maintenant, dit l’Éternel, loin de moi! Car j’honorerai celui qui m’honore, mais ceux qui me méprisent seront méprisés.	Eyata Yehowa, Israel fe Mawu la, fe gbe nye si: Megblo tsa be, mana mia kple fofowó fe afe nano nkunye me tegbé ; ke azo la ale Yehowa gblo esi: Nede megbe ha tso gbonye, elabena amesi buam 1a, mabui, eye amesi doa vlom la, mado vloe
1SA	4	19	Sa belle-fille, femme de Phinées, était enceinte et sur le point d’accoucher. Lorsqu’elle entendit la nouvelle de la prise de l’arche de Dieu, de la mort de son beau-père et de celle de son mari, elle se courba et accoucha, car les douleurs la surprirent.	Ke fu tsi de lóhoa, Pinehas sró fo. Eye esi wose be, woho Mawu fe adaka la, eye toa kple sró woku la, eno klo dzi, eye wó- dzi vi, elabena fua le edum ve- vie
